Año;Mes;Producto;Datos;Total
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2456
;;;Suma de Toneladas;2123
;;;Suma de ValorFOB;2020623
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;13
;;;Suma de ValorFOB;15229
;;PETROLEO;Suma de M3;2196.94
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;501902.55
;12;ADITIVOS LUBRICANTES;Suma de M3;430.4
;;;Suma de Toneladas;366
;;;Suma de ValorFOB;718920
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;48
;;;Suma de Toneladas;42
;;;Suma de ValorFOB;64366
;;AERONAFTAS;Suma de M3;186
;;;Suma de Toneladas;149
;;;Suma de ValorFOB;108704
;;GAS NATURAL;Suma de M3;129326609
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;7599418
;;GAS OIL;Suma de M3;2952.48
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1231567
;;GRASAS;Suma de M3;45
;;;Suma de Toneladas;47.53
;;;Suma de ValorFOB;64638
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;12
;;;Suma de Toneladas;11
;;;Suma de ValorFOB;23676
;;METIL TERBUTIL ETER (MTBE);Suma de M3;1764
;;;Suma de Toneladas;1322
;;;Suma de ValorFOB;522607
;;NAFTA COMUN >83 RON;Suma de M3;215
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;62786
;;NAFTA SUPER >93 RON;Suma de M3;1008.35
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;311911
;;NAFTA ULTRA >97 RON;Suma de M3;81.25
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;29196
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;944.5
;;;Suma de Toneladas;755.2
;;;Suma de ValorFOB;479896
;;PETROLEO;Suma de M3;54824
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9043590
;;SOLVENTES ALIFATICOS;Suma de M3;35
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9625
2005;1;ADITIVOS LUBRICANTES;Suma de M3;684
;;;Suma de Toneladas;441
;;;Suma de ValorFOB;1028341.08
;;AERONAFTAS;Suma de M3;4740
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2158158
;;AGUARRAS;Suma de M3;29.6
;;;Suma de Toneladas;24.1
;;;Suma de ValorFOB;20393
;;BASES LUBRICANTES;Suma de M3;173
;;;Suma de Toneladas;156
;;;Suma de ValorFOB;100100
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;68154
;;;Suma de ValorFOB;6735330
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;47300
;;;Suma de ValorFOB;12325307
;;FUEL OIL, AZUFRE <1%;Suma de M3;515
;;;Suma de Toneladas;499
;;;Suma de ValorFOB;97161
;;GAS NATURAL;Suma de M3;128270555
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9846574
;;GAS OIL;Suma de M3;11940
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;4387118.88
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;27
;;;Suma de Toneladas;24
;;;Suma de ValorFOB;63400
;;METIL TERBUTIL ETER (MTBE);Suma de M3;4999
;;;Suma de Toneladas;3749
;;;Suma de ValorFOB;1948828
;;NAFTA COMUN >83 RON;Suma de M3;168
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;54614.79
;;NAFTA SUPER >93 RON;Suma de M3;1092
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;364636.9
;;NAFTA ULTRA >97 RON;Suma de M3;73
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;25220.09
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1352
;;;Suma de Toneladas;1360
;;;Suma de ValorFOB;1504260
;;PETROLEO;Suma de M3;42924
;;;Suma de Toneladas;3872
;;;Suma de ValorFOB;8170117
;2;ADITIVOS LUBRICANTES;Suma de M3;593
;;;Suma de Toneladas;535
;;;Suma de ValorFOB;962799
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;97
;;;Suma de Toneladas;85
;;;Suma de ValorFOB;130923
;;ASFALTOS;Suma de M3;64
;;;Suma de Toneladas;64
;;;Suma de ValorFOB;118181
;;BASES LUBRICANTES;Suma de M3;3396
;;;Suma de Toneladas;2988
;;;Suma de ValorFOB;1720900
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;133779
;;;Suma de ValorFOB;11713584
;;GAS NATURAL;Suma de M3;145352287
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;10948627
;;GAS OIL;Suma de M3;23020.88
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;8721963.1
;;GASOLINA NATURAL;Suma de M3;75
;;;Suma de Toneladas;60
;;;Suma de ValorFOB;42751
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;40
;;;Suma de Toneladas;35
;;;Suma de ValorFOB;76032
;;METIL TERBUTIL ETER (MTBE);Suma de M3;982
;;;Suma de Toneladas;3513
;;;Suma de ValorFOB;1678785
;;NAFTA COMUN >83 RON;Suma de M3;187.58
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;60357.8
;;NAFTA SUPER >93 RON;Suma de M3;892.62
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;318674.06
;;NAFTA ULTRA >97 RON;Suma de M3;155.6
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;59315.78
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;426.5
;;;Suma de Toneladas;308.8
;;;Suma de ValorFOB;209000
;;PETROLEO;Suma de M3;16900
;;;Suma de Toneladas;9599
;;;Suma de ValorFOB;4657971
;3;ADITIVOS LUBRICANTES;Suma de M3;458
;;;Suma de Toneladas;508
;;;Suma de ValorFOB;867824
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;160.28
;;;Suma de Toneladas;20
;;;Suma de ValorFOB;204949.28
;;AERONAFTAS;Suma de M3;112
;;;Suma de Toneladas;90
;;;Suma de ValorFOB;67036
;;BASES LUBRICANTES;Suma de M3;1159
;;;Suma de Toneladas;1020
;;;Suma de ValorFOB;599497
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;43318
;;;Suma de ValorFOB;3273327
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;41100
;;;Suma de ValorFOB;11720037
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;15409
;;;Suma de ValorFOB;3951011
;;GAS NATURAL;Suma de M3;167501077
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;12741233
;;GAS OIL;Suma de M3;67270.3
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;29769941.88
;;GRASAS;Suma de M3;4
;;;Suma de Toneladas;4
;;;Suma de ValorFOB;6892
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;0.8
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;8846
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;18
;;;Suma de Toneladas;16
;;;Suma de ValorFOB;14875
;;METIL TERBUTIL ETER (MTBE);Suma de M3;5886
;;;Suma de Toneladas;4415
;;;Suma de ValorFOB;2669052
;;NAFTA COMUN >83 RON;Suma de M3;171
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;72449
;;NAFTA SUPER >93 RON;Suma de M3;623.32
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;264603.04
;;NAFTA ULTRA >97 RON;Suma de M3;39.02
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;14873.19
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;3857
;;;Suma de Toneladas;3334
;;;Suma de ValorFOB;3644598
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;9.2
;;;Suma de ValorFOB;17377
;;PETROLEO;Suma de M3;16014
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;4103411
;;SOLVENTES ALIFATICOS;Suma de M3;37
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;10175
;;XILENO;Suma de M3;4.69
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;4324.8
;4;ADITIVOS LUBRICANTES;Suma de M3;898
;;;Suma de Toneladas;788
;;;Suma de ValorFOB;1709934
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;97.14
;;;Suma de Toneladas;86.12
;;;Suma de ValorFOB;143804.93
;;AERONAFTAS;Suma de M3;1479
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;812541
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;133556
;;;Suma de ValorFOB;10699878
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;40508
;;;Suma de ValorFOB;9494083
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;37310
;;;Suma de ValorFOB;10307407
;;GAS NATURAL;Suma de M3;190363016
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;15614586
;;GAS OIL;Suma de M3;77563.6
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;33298671.93
;;GRASAS;Suma de M3;8
;;;Suma de Toneladas;7
;;;Suma de ValorFOB;10525
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;7316.96
;;;Suma de Toneladas;12
;;;Suma de ValorFOB;61711
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;7
;;;Suma de Toneladas;6
;;;Suma de ValorFOB;34319
;;NAFTA COMUN >83 RON;Suma de M3;21.59
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9437.16
;;NAFTA SUPER >93 RON;Suma de M3;8.06
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2784.92
;;NAFTA ULTRA >97 RON;Suma de M3;335.72
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;155785.72
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1863
;;;Suma de Toneladas;1590
;;;Suma de ValorFOB;1543864
;;PETROLEO;Suma de M3;43310.31
;;;Suma de Toneladas;12631
;;;Suma de ValorFOB;14233311
;;SOLVENTES ALIFATICOS;Suma de M3;36.5
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;10038
;5;ADITIVOS LUBRICANTES;Suma de M3;641
;;;Suma de Toneladas;576
;;;Suma de ValorFOB;1114260
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;111.91
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;157248.06
;;AERONAFTAS;Suma de M3;1491
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;766943
;;ASFALTOS;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;5854
;;BASES LUBRICANTES;Suma de M3;8747.41
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;4383045
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;127241
;;;Suma de ValorFOB;15197772
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;22490
;;;Suma de ValorFOB;5943332
;;GAS NATURAL;Suma de M3;127705920
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;10447671
;;GAS OIL;Suma de M3;165513.33
;;;Suma de Toneladas;14015
;;;Suma de ValorFOB;70405052.62
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;29
;;;Suma de Toneladas;25
;;;Suma de ValorFOB;61925
;;METIL TERBUTIL ETER (MTBE);Suma de M3;999
;;;Suma de Toneladas;1008
;;;Suma de ValorFOB;653927
;;NAFTA COMUN >83 RON;Suma de M3;214.49
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;84657.7
;;NAFTA SUPER >93 RON;Suma de M3;608
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;246200
;;NAFTA ULTRA >97 RON;Suma de M3;473.08
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;214636.67
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2164
;;;Suma de Toneladas;1883
;;;Suma de ValorFOB;1664442
;;PETROLEO;Suma de M3;29835
;;;Suma de Toneladas;13977
;;;Suma de ValorFOB;9152022
;6;ADITIVOS LUBRICANTES;Suma de M3;510
;;;Suma de Toneladas;458
;;;Suma de ValorFOB;958749
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;70
;;;Suma de Toneladas;61
;;;Suma de ValorFOB;109884
;;AERONAFTAS;Suma de M3;112
;;;Suma de Toneladas;90
;;;Suma de ValorFOB;71135
;;BASES LUBRICANTES;Suma de M3;75.49
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;106586.23
;;GAS NATURAL;Suma de M3;135487373
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11153312
;;GAS OIL;Suma de M3;149286.59
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;74371718.1
;;GRASAS;Suma de M3;3
;;;Suma de Toneladas;10.5
;;;Suma de ValorFOB;33474.1
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;36
;;;Suma de Toneladas;30
;;;Suma de ValorFOB;110282
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;21
;;;Suma de Toneladas;18
;;;Suma de ValorFOB;26173
;;METIL TERBUTIL ETER (MTBE);Suma de M3;6471
;;;Suma de Toneladas;6837
;;;Suma de ValorFOB;4189887
;;NAFTA COMUN >83 RON;Suma de M3;156.7
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;61688.72
;;NAFTA SUPER >93 RON;Suma de M3;429.29
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;183606.41
;;NAFTA ULTRA >97 RON;Suma de M3;330.4
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;143339.44
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2757
;;;Suma de Toneladas;2453
;;;Suma de ValorFOB;2165139
;;PETROLEO;Suma de M3;34260.49
;;;Suma de Toneladas;9864.7
;;;Suma de ValorFOB;8483180.43
;7;ADITIVOS LUBRICANTES;Suma de M3;566
;;;Suma de Toneladas;510
;;;Suma de ValorFOB;1075637
;;AERONAFTAS;Suma de M3;38
;;;Suma de Toneladas;30
;;;Suma de ValorFOB;23906
;;BASES LUBRICANTES;Suma de M3;1293
;;;Suma de Toneladas;1138
;;;Suma de ValorFOB;1230706
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;86417
;;;Suma de ValorFOB;12669120
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;16498
;;;Suma de ValorFOB;4161635
;;GAS NATURAL;Suma de M3;135770144
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;13041927
;;GAS OIL;Suma de M3;49011
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;23549923
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;9.27
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9483
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;9
;;;Suma de Toneladas;8
;;;Suma de ValorFOB;18698
;;NAFTA COMUN >83 RON;Suma de M3;143.19
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;60971.92
;;NAFTA SUPER >93 RON;Suma de M3;595
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;262058
;;NAFTA ULTRA >97 RON;Suma de M3;423.83
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;203398.06
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;701
;;;Suma de Toneladas;705
;;;Suma de ValorFOB;918664
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;26
;;;Suma de ValorFOB;42279
;;PETROLEO;Suma de M3;15068
;;;Suma de Toneladas;11600
;;;Suma de ValorFOB;4612007
;8;ADITIVOS LUBRICANTES;Suma de M3;447
;;;Suma de Toneladas;416
;;;Suma de ValorFOB;1231325
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;91
;;;Suma de Toneladas;80
;;;Suma de ValorFOB;144276
;;AERONAFTAS;Suma de M3;1982
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1328703
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;42821
;;;Suma de ValorFOB;6245904
;;GAS NATURAL;Suma de M3;148330843
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;14246739
;;GAS OIL;Suma de M3;17106
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;8144496
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;0.13
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;319
;;METIL TERBUTIL ETER (MTBE);Suma de M3;0
;;;Suma de Toneladas;1995.3
;;;Suma de ValorFOB;1572556
;;NAFTA COMUN >83 RON;Suma de M3;186.79
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;88266.54
;;NAFTA SUPER >93 RON;Suma de M3;699.29
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;344903.33
;;NAFTA ULTRA >97 RON;Suma de M3;497.58
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;262512.15
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2358
;;;Suma de Toneladas;2349
;;;Suma de ValorFOB;2136971
;;SOLVENTES ALIFATICOS;Suma de M3;67
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;20100
;9;ADITIVOS LUBRICANTES;Suma de M3;1500.65
;;;Suma de Toneladas;1322
;;;Suma de ValorFOB;3182642.67
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;48
;;;Suma de Toneladas;42
;;;Suma de ValorFOB;74031
;;AERONAFTAS;Suma de M3;73
;;;Suma de Toneladas;59
;;;Suma de ValorFOB;54984
;;BASES LUBRICANTES;Suma de M3;477
;;;Suma de Toneladas;420
;;;Suma de ValorFOB;351725
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;126054
;;;Suma de ValorFOB;15516464
;;GAS NATURAL;Suma de M3;135818800
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;13600982
;;GAS OIL;Suma de M3;11790.08
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;6428226.63
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;5102
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;12
;;;Suma de Toneladas;11
;;;Suma de ValorFOB;20255
;;METIL TERBUTIL ETER (MTBE);Suma de M3;1602
;;;Suma de Toneladas;1201
;;;Suma de ValorFOB;1496998
;;NAFTA COMUN >83 RON;Suma de M3;166.69
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;98050.4
;;NAFTA SUPER >93 RON;Suma de M3;884.36
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;542211.58
;;NAFTA ULTRA >97 RON;Suma de M3;196.27
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;125727
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;456
;;;Suma de Toneladas;461
;;;Suma de ValorFOB;566439
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;13
;;;Suma de ValorFOB;16680
;;PETROLEO;Suma de M3;11898
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;4357393
;10;ADITIVOS LUBRICANTES;Suma de M3;154.4
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;434657.53
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;91
;;;Suma de Toneladas;80
;;;Suma de ValorFOB;142890
;;AERONAFTAS;Suma de M3;1979
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1124642
;;BASES LUBRICANTES;Suma de M3;148.09
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;257557.88
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;87154
;;;Suma de ValorFOB;12635405
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;0.16
;;;Suma de ValorFOB;606
;;GAS NATURAL;Suma de M3;128039508
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;14937907
;;GAS OIL;Suma de M3;13037.7
;;;Suma de Toneladas;9325
;;;Suma de ValorFOB;7577040.75
;;METIL TERBUTIL ETER (MTBE);Suma de M3;9062
;;;Suma de Toneladas;4556
;;;Suma de ValorFOB;6020000
;;NAFTA COMUN >83 RON;Suma de M3;204.98
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;119348.75
;;NAFTA SUPER >93 RON;Suma de M3;1087.09
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;672303.82
;;NAFTA ULTRA >97 RON;Suma de M3;280.12
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;207002.87
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2876
;;;Suma de Toneladas;15115
;;;Suma de ValorFOB;5598435
;;PETROLEO;Suma de M3;13704
;;;Suma de Toneladas;10550
;;;Suma de ValorFOB;5315300
;11;ADITIVOS LUBRICANTES;Suma de M3;708.3
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1066434.44
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;706
;;;Suma de Toneladas;634
;;;Suma de ValorFOB;1577852
;;AERONAFTAS;Suma de M3;2820
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1345608
;;BASES LUBRICANTES;Suma de M3;442.21
;;;Suma de Toneladas;286
;;;Suma de ValorFOB;463422.01
;;GAS NATURAL;Suma de M3;135554991
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;15356327
;;GAS OIL;Suma de M3;62656.1
;;;Suma de Toneladas;15993
;;;Suma de ValorFOB;48312543.91
;;GRASAS;Suma de M3;12
;;;Suma de Toneladas;11
;;;Suma de ValorFOB;25058
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;526.8
;;;Suma de Toneladas;29
;;;Suma de ValorFOB;559547
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;35
;;;Suma de Toneladas;31
;;;Suma de ValorFOB;30938
;;METIL TERBUTIL ETER (MTBE);Suma de M3;0
;;;Suma de Toneladas;3190
;;;Suma de ValorFOB;1305290
;;NAFTA COMUN >83 RON;Suma de M3;153.19
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;61634.01
;;NAFTA SUPER >93 RON;Suma de M3;1055.81
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;442508.7
;;NAFTA ULTRA >97 RON;Suma de M3;261.14
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;123803.02
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;960
;;;Suma de Toneladas;9384
;;;Suma de ValorFOB;2311405
;;PETROLEO;Suma de M3;13203
;;;Suma de Toneladas;10164
;;;Suma de ValorFOB;4857218
;12;AGUARRAS;Suma de M3;508
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;260602
;;BASES LUBRICANTES;Suma de M3;6173.91
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;4576476.62
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;92626
;;;Suma de ValorFOB;13587540
;;GAS NATURAL;Suma de M3;32307759
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3755924
;;GAS OIL;Suma de M3;30552.8
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;14060869.48
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;461.58
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;934332.62
;;METIL TERBUTIL ETER (MTBE);Suma de M3;3282
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1530822
;;NAFTA COMUN >83 RON;Suma de M3;173.78
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;72401.39
;;NAFTA SUPER >93 RON;Suma de M3;892.2
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;389676.45
;;NAFTA ULTRA >97 RON;Suma de M3;247.35
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;117052.64
;;PETROLEO;Suma de M3;10318
;;;Suma de Toneladas;7943
;;;Suma de ValorFOB;3414362
;;SOLVENTES ALIFATICOS;Suma de M3;346
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;233627
2006;1;ADITIVOS LUBRICANTES;Suma de M3;600
;;;Suma de Toneladas;540
;;;Suma de ValorFOB;1333182
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;3252
;;;Suma de Toneladas;40
;;;Suma de ValorFOB;1695951
;;AERONAFTAS;Suma de M3;2530
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1380962
;;AGUARRAS;Suma de M3;498
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;409780
;;BASES LUBRICANTES;Suma de M3;1278.84
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;904729.86
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;39751.25
;;;Suma de ValorFOB;5712578
;;GAS NATURAL;Suma de M3;144397718
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;17207390
;;GAS OIL;Suma de M3;47263.25
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;20787213.94
;;GASOLINA NATURAL;Suma de M3;73
;;;Suma de Toneladas;58
;;;Suma de ValorFOB;50697
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;660.16
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1315432.84
;;METIL TERBUTIL ETER (MTBE);Suma de M3;5068
;;;Suma de Toneladas;8394
;;;Suma de ValorFOB;5105087
;;NAFTA COMUN >83 RON;Suma de M3;107.49
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;48066.43
;;NAFTA SUPER >93 RON;Suma de M3;844.2
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;398631.96
;;NAFTA ULTRA >97 RON;Suma de M3;246.54
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;124754.36
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1121
;;;Suma de Toneladas;8127
;;;Suma de ValorFOB;3617003
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;8.8
;;;Suma de ValorFOB;16969
;;PETROLEO;Suma de M3;27694
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9329211
;2;ADITIVOS LUBRICANTES;Suma de M3;682
;;;Suma de Toneladas;612
;;;Suma de ValorFOB;1517552
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;3535
;;;Suma de Toneladas;19
;;;Suma de ValorFOB;1933812
;;BASES LUBRICANTES;Suma de M3;68.52
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;54125.21
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;88478.23
;;;Suma de ValorFOB;12792742
;;GAS NATURAL;Suma de M3;157039403
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;18800084
;;GAS OIL;Suma de M3;8529.03
;;;Suma de Toneladas;4019
;;;Suma de ValorFOB;4099185.2
;;GRASAS;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;6471
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;720.95
;;;Suma de Toneladas;93.495
;;;Suma de ValorFOB;1352988.27
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;40
;;;Suma de Toneladas;28
;;;Suma de ValorFOB;82394
;;METIL TERBUTIL ETER (MTBE);Suma de M3;2623
;;;Suma de Toneladas;5153
;;;Suma de ValorFOB;2822027
;;NAFTA COMUN >83 RON;Suma de M3;144.99
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;62472.36
;;NAFTA SUPER >93 RON;Suma de M3;238.14
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;115981.69
;;NAFTA SUPER CON PLOMO;Suma de M3;823
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;358427
