anio,variable,codigo_variable,unidad,valor,fuente
1991.0,Q_crudo_prod,Q_crudo_prod,barriles,180017346.69599998,SecEnergia/SESCO/Anuario
1992.0,Q_crudo_prod,Q_crudo_prod,barriles,202821544.93919998,SecEnergia/SESCO/Anuario
1993.0,Q_crudo_prod,Q_crudo_prod,barriles,216666596.091,SecEnergia/SESCO/Anuario
1994.0,Q_crudo_prod,Q_crudo_prod,barriles,243619496.09579998,SecEnergia/SESCO/Anuario
1995.0,Q_crudo_prod,Q_crudo_prod,barriles,262532037.834,SecEnergia/SESCO/Anuario
1996.0,Q_crudo_prod,Q_crudo_prod,barriles,286623720.3984,SecEnergia/SESCO/Anuario
1997.0,Q_crudo_prod,Q_crudo_prod,barriles,304444925.2284,SecEnergia/SESCO/Anuario
1998.0,Q_crudo_prod,Q_crudo_prod,barriles,309128920.41899997,SecEnergia/SESCO/Anuario
1999.0,Q_crudo_prod,Q_crudo_prod,barriles,280944389.51699996,SecEnergia/SESCO/Anuario
2000.0,Q_crudo_prod,Q_crudo_prod,barriles,272277680.3868,SecEnergia/SESCO/Anuario
2001.0,Q_crudo_prod,Q_crudo_prod,barriles,280631962.5714,SecEnergia/SESCO/Anuario
2002.0,Q_crudo_prod,Q_crudo_prod,barriles,276503268.66359997,SecEnergia/SESCO/Anuario
2003.0,Q_crudo_prod,Q_crudo_prod,barriles,270191278.2492,SecEnergia/SESCO/Anuario
2004.0,Q_crudo_prod,Q_crudo_prod,barriles,254315156.3304,SecEnergia/SESCO/Anuario
2005.0,Q_crudo_prod,Q_crudo_prod,barriles,242613090.357,SecEnergia/SESCO/Anuario
2006.0,Q_crudo_prod,Q_crudo_prod,barriles,241190771.5932,SecEnergia/SESCO/Anuario
2007.0,Q_crudo_prod,Q_crudo_prod,barriles,238412145.51659998,SecEnergia/SESCO/Anuario
2008.0,Q_crudo_prod,Q_crudo_prod,barriles,236452111.75079998,SecEnergia/SESCO/Anuario
2009.0,Q_crudo_prod,Q_crudo_prod,barriles,227941980.90179998,SecEnergia/SESCO/Anuario
2010.0,Q_crudo_prod,Q_crudo_prod,barriles,222743303.95679998,SecEnergia/SESCO/Anuario
2011.0,Q_crudo_prod,Q_crudo_prod,barriles,209615629.65420002,SecEnergia/SESCO/Anuario
2012.0,Q_crudo_prod,Q_crudo_prod,barriles,208440946.60619998,SecEnergia/SESCO/Anuario
2013.0,Q_crudo_prod,Q_crudo_prod,barriles,204173770.1718,SecEnergia/SESCO/Anuario
2014.0,Q_crudo_prod,Q_crudo_prod,barriles,201146495.7216,SecEnergia/SESCO/Anuario
2015.0,Q_crudo_prod,Q_crudo_prod,barriles,201105366.7194,SecEnergia/SESCO/Anuario
2016.0,Q_crudo_prod,Q_crudo_prod,barriles,178186765.72620198,SecEnergia/SESCO/Anuario
2017.0,Q_crudo_prod,Q_crudo_prod,barriles,166375420.6223076,SecEnergia/SESCO/Anuario
2018.0,Q_crudo_prod,Q_crudo_prod,barriles,169545967.85606632,SecEnergia/SESCO/Anuario
2019.0,Q_crudo_prod,Q_crudo_prod,barriles,175181884.10622966,SecEnergia/SESCO/Anuario
2020.0,Q_crudo_prod,Q_crudo_prod,barriles,164705993.94875866,SecEnergia/SESCO/Anuario
2021.0,Q_crudo_prod,Q_crudo_prod,barriles,174112871.68014562,SecEnergia/SESCO/Anuario
2022.0,Q_crudo_prod,Q_crudo_prod,barriles,199004448.8329207,SecEnergia/SESCO/Anuario
2023.0,Q_crudo_prod,Q_crudo_prod,barriles,217765786.8019986,SecEnergia/SESCO/Anuario
2024.0,Q_crudo_prod,Q_crudo_prod,barriles,237817865.7676833,SecEnergia/SESCO/Anuario
2025.0,Q_crudo_prod,Q_crudo_prod,barriles,266845855.46639988,SecEnergia/SESCO/Anuario
1999.0,Q_gas_expo,Q_gas_expo,MMBTU,119490500.0,SESCO/MECON
2000.0,Q_gas_expo,Q_gas_expo,MMBTU,163887415.89999998,SESCO/MECON
2001.0,Q_gas_expo,Q_gas_expo,MMBTU,213616714.5,SESCO/MECON
2002.0,Q_gas_expo,Q_gas_expo,MMBTU,206375731.39999998,SESCO/MECON
2003.0,Q_gas_expo,Q_gas_expo,MMBTU,228057062.0,SESCO/MECON
2004.0,Q_gas_expo,Q_gas_expo,MMBTU,259389553.79999998,SESCO/MECON
2005.0,Q_gas_expo,Q_gas_expo,MMBTU,232983812.39999998,SESCO/MECON
2006.0,Q_gas_expo,Q_gas_expo,MMBTU,222398825.0,SESCO/MECON
2007.0,Q_gas_expo,Q_gas_expo,MMBTU,93978095.69999999,SESCO/MECON
2008.0,Q_gas_expo,Q_gas_expo,MMBTU,35663731.199999996,SESCO/MECON
2009.0,Q_gas_expo,Q_gas_expo,MMBTU,31218719.9,SESCO/MECON
2010.0,Q_gas_expo,Q_gas_expo,MMBTU,14161785.245399999,SESCO/MECON
2011.0,Q_gas_expo,Q_gas_expo,MMBTU,5383011.3719999995,SESCO/MECON
2012.0,Q_gas_expo,Q_gas_expo,MMBTU,2435306.7227,SESCO/MECON
2013.0,Q_gas_expo,Q_gas_expo,MMBTU,2112516.3567999997,SESCO/MECON
2014.0,Q_gas_expo,Q_gas_expo,MMBTU,910251.1302999998,SESCO/MECON
2015.0,Q_gas_expo,Q_gas_expo,MMBTU,798427.4373,SESCO/MECON
1994.0,Q_gas_impo,Q_gas_impo,MMBTU,87138360.3125,SESCO/MECON
1994.0,Q_gas_impo,Q_gas_impo,MMBTU,28436.974,SESCO/MECON
1994.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
1995.0,Q_gas_impo,Q_gas_impo,MMBTU,30761942.0,SESCO/MECON
1995.0,Q_gas_impo,Q_gas_impo,MMBTU,7680.1151,SESCO/MECON
1995.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
1996.0,Q_gas_impo,Q_gas_impo,MMBTU,252873475.47,SESCO/MECON
1996.0,Q_gas_impo,Q_gas_impo,MMBTU,73941232.33848234,SESCO/MECON
1996.0,Q_gas_impo,Q_gas_impo,MMBTU,109611.630615,SESCO/MECON
1997.0,Q_gas_impo,Q_gas_impo,MMBTU,202695834.0,SESCO/MECON
1997.0,Q_gas_impo,Q_gas_impo,MMBTU,60162038.65319999,SESCO/MECON
1997.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
1998.0,Q_gas_impo,Q_gas_impo,MMBTU,139011334.864,SESCO/MECON
1998.0,Q_gas_impo,Q_gas_impo,MMBTU,61875016.110929824,SESCO/MECON
1998.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
1999.0,Q_gas_impo,Q_gas_impo,MMBTU,24400992.107,SESCO/MECON
1999.0,Q_gas_impo,Q_gas_impo,MMBTU,5405.77493,SESCO/MECON
1999.0,Q_gas_impo,Q_gas_impo,MMBTU,149262.201,SESCO/MECON
2000.0,Q_gas_impo,Q_gas_impo,MMBTU,37122322.1,SESCO/MECON
2000.0,Q_gas_impo,Q_gas_impo,MMBTU,5210.3262429999995,SESCO/MECON
2000.0,Q_gas_impo,Q_gas_impo,MMBTU,108908.73300000001,SESCO/MECON
2001.0,Q_gas_impo,Q_gas_impo,MMBTU,109963845.44,SESCO/MECON
2001.0,Q_gas_impo,Q_gas_impo,MMBTU,19550.571591499996,SESCO/MECON
2001.0,Q_gas_impo,Q_gas_impo,MMBTU,184306.008,SESCO/MECON
2002.0,Q_gas_impo,Q_gas_impo,MMBTU,75162477.24,SESCO/MECON
2002.0,Q_gas_impo,Q_gas_impo,MMBTU,3524516.6303749997,SESCO/MECON
2002.0,Q_gas_impo,Q_gas_impo,MMBTU,130438.81999999999,SESCO/MECON
2003.0,Q_gas_impo,Q_gas_impo,MMBTU,117182904.06,SESCO/MECON
2003.0,Q_gas_impo,Q_gas_impo,MMBTU,3019915.4296009997,SESCO/MECON
2003.0,Q_gas_impo,Q_gas_impo,MMBTU,80325.23,SESCO/MECON
2004.0,Q_gas_impo,Q_gas_impo,MMBTU,169752955.99,SESCO/MECON
2004.0,Q_gas_impo,Q_gas_impo,MMBTU,28401283.776679497,SESCO/MECON
2004.0,Q_gas_impo,Q_gas_impo,MMBTU,48534.54,SESCO/MECON
2005.0,Q_gas_impo,Q_gas_impo,MMBTU,474762126.28,SESCO/MECON
2005.0,Q_gas_impo,Q_gas_impo,MMBTU,56874692.702214,SESCO/MECON
2005.0,Q_gas_impo,Q_gas_impo,MMBTU,39393.0,SESCO/MECON
2006.0,Q_gas_impo,Q_gas_impo,MMBTU,387762419.65,SESCO/MECON
2006.0,Q_gas_impo,Q_gas_impo,MMBTU,50440294.92380539,SESCO/MECON
2006.0,Q_gas_impo,Q_gas_impo,MMBTU,30810.0,SESCO/MECON
2007.0,Q_gas_impo,Q_gas_impo,MMBTU,594224234.82,SESCO/MECON
2007.0,Q_gas_impo,Q_gas_impo,MMBTU,43750816.864301,SESCO/MECON
2007.0,Q_gas_impo,Q_gas_impo,MMBTU,44567.0,SESCO/MECON
2008.0,Q_gas_impo,Q_gas_impo,MMBTU,751497850.78,SESCO/MECON
2008.0,Q_gas_impo,Q_gas_impo,MMBTU,19742512.6260475,SESCO/MECON
2008.0,Q_gas_impo,Q_gas_impo,MMBTU,309745.33,SESCO/MECON
2009.0,Q_gas_impo,Q_gas_impo,MMBTU,368031675.57,SESCO/MECON
2009.0,Q_gas_impo,Q_gas_impo,MMBTU,43511716.3687178,SESCO/MECON
2009.0,Q_gas_impo,Q_gas_impo,MMBTU,130869.299,SESCO/MECON
2010.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2010.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2011.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2011.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2012.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2012.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2013.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2013.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2014.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2014.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2015.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2015.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2016.0,Q_gas_impo,Q_gas_impo,MMBTU,402890.0,SESCO/MECON
2016.0,Q_gas_impo,Q_gas_impo,MMBTU,35.3,SESCO/MECON
2017.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2017.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2018.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2018.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2019.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2019.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2020.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
2020.0,Q_gas_impo,Q_gas_impo,MMBTU,0.0,SESCO/MECON
1913.0,Q_gas_prod,Q_gas_prod,MMBTU,35300.0,SecEnergia/SESCO/Anuario
1914.0,Q_gas_prod,Q_gas_prod,MMBTU,105900.0,SecEnergia/SESCO/Anuario
1915.0,Q_gas_prod,Q_gas_prod,MMBTU,247100.0,SecEnergia/SESCO/Anuario
1916.0,Q_gas_prod,Q_gas_prod,MMBTU,317700.0,SecEnergia/SESCO/Anuario
1917.0,Q_gas_prod,Q_gas_prod,MMBTU,529500.0,SecEnergia/SESCO/Anuario
1918.0,Q_gas_prod,Q_gas_prod,MMBTU,635400.0,SecEnergia/SESCO/Anuario
1919.0,Q_gas_prod,Q_gas_prod,MMBTU,635400.0,SecEnergia/SESCO/Anuario
1920.0,Q_gas_prod,Q_gas_prod,MMBTU,776600.0,SecEnergia/SESCO/Anuario
1921.0,Q_gas_prod,Q_gas_prod,MMBTU,988400.0,SecEnergia/SESCO/Anuario
1922.0,Q_gas_prod,Q_gas_prod,MMBTU,1306100.0,SecEnergia/SESCO/Anuario
1923.0,Q_gas_prod,Q_gas_prod,MMBTU,1588500.0,SecEnergia/SESCO/Anuario
1924.0,Q_gas_prod,Q_gas_prod,MMBTU,2647500.0,SecEnergia/SESCO/Anuario
1925.0,Q_gas_prod,Q_gas_prod,MMBTU,3388800.0,SecEnergia/SESCO/Anuario
1926.0,Q_gas_prod,Q_gas_prod,MMBTU,6036300.0,SecEnergia/SESCO/Anuario
1927.0,Q_gas_prod,Q_gas_prod,MMBTU,5365600.0,SecEnergia/SESCO/Anuario
1928.0,Q_gas_prod,Q_gas_prod,MMBTU,6106900.0,SecEnergia/SESCO/Anuario
1929.0,Q_gas_prod,Q_gas_prod,MMBTU,9495700.0,SecEnergia/SESCO/Anuario
1930.0,Q_gas_prod,Q_gas_prod,MMBTU,9531000.0,SecEnergia/SESCO/Anuario
1931.0,Q_gas_prod,Q_gas_prod,MMBTU,12143200.0,SecEnergia/SESCO/Anuario
1932.0,Q_gas_prod,Q_gas_prod,MMBTU,16732200.0,SecEnergia/SESCO/Anuario
1933.0,Q_gas_prod,Q_gas_prod,MMBTU,23192100.0,SecEnergia/SESCO/Anuario
1934.0,Q_gas_prod,Q_gas_prod,MMBTU,25804300.0,SecEnergia/SESCO/Anuario
1935.0,Q_gas_prod,Q_gas_prod,MMBTU,21780100.0,SecEnergia/SESCO/Anuario
1936.0,Q_gas_prod,Q_gas_prod,MMBTU,18814900.0,SecEnergia/SESCO/Anuario
1937.0,Q_gas_prod,Q_gas_prod,MMBTU,17826500.0,SecEnergia/SESCO/Anuario
1938.0,Q_gas_prod,Q_gas_prod,MMBTU,17332300.0,SecEnergia/SESCO/Anuario
1939.0,Q_gas_prod,Q_gas_prod,MMBTU,18285400.0,SecEnergia/SESCO/Anuario
1940.0,Q_gas_prod,Q_gas_prod,MMBTU,18920800.0,SecEnergia/SESCO/Anuario
1941.0,Q_gas_prod,Q_gas_prod,MMBTU,20932900.0,SecEnergia/SESCO/Anuario
1942.0,Q_gas_prod,Q_gas_prod,MMBTU,23827500.0,SecEnergia/SESCO/Anuario
1943.0,Q_gas_prod,Q_gas_prod,MMBTU,23862800.0,SecEnergia/SESCO/Anuario
1944.0,Q_gas_prod,Q_gas_prod,MMBTU,23368600.0,SecEnergia/SESCO/Anuario
1945.0,Q_gas_prod,Q_gas_prod,MMBTU,21462400.0,SecEnergia/SESCO/Anuario
1946.0,Q_gas_prod,Q_gas_prod,MMBTU,19838600.0,SecEnergia/SESCO/Anuario
1947.0,Q_gas_prod,Q_gas_prod,MMBTU,20544600.0,SecEnergia/SESCO/Anuario
1948.0,Q_gas_prod,Q_gas_prod,MMBTU,21356500.0,SecEnergia/SESCO/Anuario
1949.0,Q_gas_prod,Q_gas_prod,MMBTU,23756900.0,SecEnergia/SESCO/Anuario
1950.0,Q_gas_prod,Q_gas_prod,MMBTU,26616200.0,SecEnergia/SESCO/Anuario
1951.0,Q_gas_prod,Q_gas_prod,MMBTU,29263700.0,SecEnergia/SESCO/Anuario
1952.0,Q_gas_prod,Q_gas_prod,MMBTU,31664100.0,SecEnergia/SESCO/Anuario
1953.0,Q_gas_prod,Q_gas_prod,MMBTU,32864300.0,SecEnergia/SESCO/Anuario
1954.0,Q_gas_prod,Q_gas_prod,MMBTU,34629300.0,SecEnergia/SESCO/Anuario
1955.0,Q_gas_prod,Q_gas_prod,MMBTU,37347400.0,SecEnergia/SESCO/Anuario
1956.0,Q_gas_prod,Q_gas_prod,MMBTU,40489100.0,SecEnergia/SESCO/Anuario
1957.0,Q_gas_prod,Q_gas_prod,MMBTU,49914200.0,SecEnergia/SESCO/Anuario
1958.0,Q_gas_prod,Q_gas_prod,MMBTU,58350900.0,SecEnergia/SESCO/Anuario
1959.0,Q_gas_prod,Q_gas_prod,MMBTU,75965600.0,SecEnergia/SESCO/Anuario
1960.0,Q_gas_prod,Q_gas_prod,MMBTU,126162200.0,SecEnergia/SESCO/Anuario
1961.0,Q_gas_prod,Q_gas_prod,MMBTU,173252400.0,SecEnergia/SESCO/Anuario
1962.0,Q_gas_prod,Q_gas_prod,MMBTU,217906900.0,SecEnergia/SESCO/Anuario
1963.0,Q_gas_prod,Q_gas_prod,MMBTU,209893800.0,SecEnergia/SESCO/Anuario
1964.0,Q_gas_prod,Q_gas_prod,MMBTU,230685500.0,SecEnergia/SESCO/Anuario
1965.0,Q_gas_prod,Q_gas_prod,MMBTU,220130800.0,SecEnergia/SESCO/Anuario
1966.0,Q_gas_prod,Q_gas_prod,MMBTU,210458600.0,SecEnergia/SESCO/Anuario
1967.0,Q_gas_prod,Q_gas_prod,MMBTU,228320400.0,SecEnergia/SESCO/Anuario
1968.0,Q_gas_prod,Q_gas_prod,MMBTU,249006200.0,SecEnergia/SESCO/Anuario
1969.0,Q_gas_prod,Q_gas_prod,MMBTU,247347100.0,SecEnergia/SESCO/Anuario
1970.0,Q_gas_prod,Q_gas_prod,MMBTU,270539200.0,SecEnergia/SESCO/Anuario
1971.0,Q_gas_prod,Q_gas_prod,MMBTU,286530100.0,SecEnergia/SESCO/Anuario
1972.0,Q_gas_prod,Q_gas_prod,MMBTU,293554800.0,SecEnergia/SESCO/Anuario
1973.0,Q_gas_prod,Q_gas_prod,MMBTU,314664200.0,SecEnergia/SESCO/Anuario
1974.0,Q_gas_prod,Q_gas_prod,MMBTU,332773100.0,SecEnergia/SESCO/Anuario
1975.0,Q_gas_prod,Q_gas_prod,MMBTU,362707500.0,SecEnergia/SESCO/Anuario
1976.0,Q_gas_prod,Q_gas_prod,MMBTU,389429600.0,SecEnergia/SESCO/Anuario
1977.0,Q_gas_prod,Q_gas_prod,MMBTU,411703900.0,SecEnergia/SESCO/Anuario
1978.0,Q_gas_prod,Q_gas_prod,MMBTU,406091200.0,SecEnergia/SESCO/Anuario
1979.0,Q_gas_prod,Q_gas_prod,MMBTU,452369500.0,SecEnergia/SESCO/Anuario
1980.0,Q_gas_prod,Q_gas_prod,MMBTU,475349800.0,SecEnergia/SESCO/Anuario
1981.0,Q_gas_prod,Q_gas_prod,MMBTU,481103700.0,SecEnergia/SESCO/Anuario
1982.0,Q_gas_prod,Q_gas_prod,MMBTU,547961900.0,SecEnergia/SESCO/Anuario
1983.0,Q_gas_prod,Q_gas_prod,MMBTU,606489300.0,SecEnergia/SESCO/Anuario
1984.0,Q_gas_prod,Q_gas_prod,MMBTU,662369200.0,SecEnergia/SESCO/Anuario
1985.0,Q_gas_prod,Q_gas_prod,MMBTU,674688900.0,SecEnergia/SESCO/Anuario
1986.0,Q_gas_prod,Q_gas_prod,MMBTU,679383800.0,SecEnergia/SESCO/Anuario
1987.0,Q_gas_prod,Q_gas_prod,MMBTU,676630400.0,SecEnergia/SESCO/Anuario
1988.0,Q_gas_prod,Q_gas_prod,MMBTU,802510200.0,SecEnergia/SESCO/Anuario
1989.0,Q_gas_prod,Q_gas_prod,MMBTU,854507100.0,SecEnergia/SESCO/Anuario
1990.0,Q_gas_prod,Q_gas_prod,MMBTU,812535400.0,SecEnergia/SESCO/Anuario
1991.0,Q_gas_prod,Q_gas_prod,MMBTU,869897900.0,SecEnergia/SESCO/Anuario
1992.0,Q_gas_prod,Q_gas_prod,MMBTU,884017900.0,SecEnergia/SESCO/Anuario
1993.0,Q_gas_prod,Q_gas_prod,MMBTU,902534750.451,SecEnergia/SESCO/Anuario
1994.0,Q_gas_prod,Q_gas_prod,MMBTU,938141651.0090399,SecEnergia/SESCO/Anuario
1995.0,Q_gas_prod,Q_gas_prod,MMBTU,1030423781.1893399,SecEnergia/SESCO/Anuario
1996.0,Q_gas_prod,Q_gas_prod,MMBTU,1178069808.47643,SecEnergia/SESCO/Anuario
1997.0,Q_gas_prod,Q_gas_prod,MMBTU,1308711606.62465,SecEnergia/SESCO/Anuario
1998.0,Q_gas_prod,Q_gas_prod,MMBTU,1363647081.0983899,SecEnergia/SESCO/Anuario
1999.0,Q_gas_prod,Q_gas_prod,MMBTU,1437911082.65532,SecEnergia/SESCO/Anuario
2000.0,Q_gas_prod,Q_gas_prod,MMBTU,1595364783.5022802,SecEnergia/SESCO/Anuario
2001.0,Q_gas_prod,Q_gas_prod,MMBTU,1698918101.81031,SecEnergia/SESCO/Anuario
2002.0,Q_gas_prod,Q_gas_prod,MMBTU,1642089377.3392498,SecEnergia/SESCO/Anuario
2003.0,Q_gas_prod,Q_gas_prod,MMBTU,1800558632.4394,SecEnergia/SESCO/Anuario
2004.0,Q_gas_prod,Q_gas_prod,MMBTU,1842819822.63149,SecEnergia/SESCO/Anuario
2005.0,Q_gas_prod,Q_gas_prod,MMBTU,1811916923.59247,SecEnergia/SESCO/Anuario
2006.0,Q_gas_prod,Q_gas_prod,MMBTU,1823770983.1563098,SecEnergia/SESCO/Anuario
2007.0,Q_gas_prod,Q_gas_prod,MMBTU,1800028282.8425298,SecEnergia/SESCO/Anuario
2008.0,Q_gas_prod,Q_gas_prod,MMBTU,1775924408.2983696,SecEnergia/SESCO/Anuario
2009.0,Q_gas_prod,Q_gas_prod,MMBTU,1709199505.17905,SecEnergia/SESCO/Anuario
2010.0,Q_gas_prod,Q_gas_prod,MMBTU,1662897706.2267401,SecEnergia/SESCO/Anuario
2011.0,Q_gas_prod,Q_gas_prod,MMBTU,1607122642.6624498,SecEnergia/SESCO/Anuario
2012.0,Q_gas_prod,Q_gas_prod,MMBTU,1557566403.11376,SecEnergia/SESCO/Anuario
2013.0,Q_gas_prod,Q_gas_prod,MMBTU,1472302712.4361,SecEnergia/SESCO/Anuario
2014.0,Q_gas_prod,Q_gas_prod,MMBTU,1464386088.6069,SecEnergia/SESCO/Anuario
2015.0,Q_gas_prod,Q_gas_prod,MMBTU,1514565301.1577098,SecEnergia/SESCO/Anuario
2016.0,Q_gas_prod,Q_gas_prod,MMBTU,1588074133.3905299,SecEnergia/SESCO/Anuario
2017.0,Q_gas_prod,Q_gas_prod,MMBTU,1576391746.53404,SecEnergia/SESCO/Anuario
2018.0,Q_gas_prod,Q_gas_prod,MMBTU,1659859669.6328602,SecEnergia/SESCO/Anuario
2019.0,Q_gas_prod,Q_gas_prod,MMBTU,1742091543.2695298,SecEnergia/SESCO/Anuario
2020.0,Q_gas_prod,Q_gas_prod,MMBTU,1592065977.60468,SecEnergia/SESCO/Anuario
2021.0,Q_gas_prod,Q_gas_prod,MMBTU,1599307421.9521298,SecEnergia/SESCO/Anuario
2022.0,Q_gas_prod,Q_gas_prod,MMBTU,1711679693.09482,SecEnergia/SESCO/Anuario
2023.0,Q_gas_prod,Q_gas_prod,MMBTU,1698826591.1069498,SecEnergia/SESCO/Anuario
2024.0,Q_gas_prod,Q_gas_prod,MMBTU,1791044211.04557,SecEnergia/SESCO/Anuario
2025.0,Q_gas_prod,Q_gas_prod,MMBTU,1821226443.69354,SecEnergia/SESCO/Anuario
1998.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,1336.437899,Bolsar
1999.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,1292.164402,Bolsar
2000.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,1317.5115329999999,Bolsar
2001.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,1314.8505055207988,Bolsar
2002.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2847.602016,Bolsar
2003.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2792.85273,Bolsar
2004.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2693.089784,Bolsar
2005.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2580.219766,Bolsar
2006.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2518.717815,Bolsar
2007.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2494.05088,Bolsar
2008.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2507.989026,Bolsar
2009.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2488.5214849999998,Bolsar
2010.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2536.306775,Bolsar
2011.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2537.984941,Bolsar
2012.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2543.639245,Bolsar
2013.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2638.124054572006,Bolsar
2014.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2675.9379294648443,Bolsar
2015.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,2901.326936584436,Bolsar
2016.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,3108.36246887164,Bolsar
2017.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,16696.65785028462,Bolsar
2018.0,distribucion_KTA,distribucion_KTA,Millones de pesos corrientes,29071.64617774528,Bolsar
1998.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,596.73632,Bolsar
1999.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,591.298843,Bolsar
2000.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,614.73206,Bolsar
2001.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,611.224119,Bolsar
2002.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1202.082912,Bolsar
2003.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1199.268023,Bolsar
2004.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1156.690141,Bolsar
2005.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1176.581826,Bolsar
2006.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1159.236839,Bolsar
2007.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1172.216473,Bolsar
2008.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1159.713928,Bolsar
2009.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1087.155856,Bolsar
2010.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1114.872006,Bolsar
2011.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1141.529747,Bolsar
2012.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1110.729105,Bolsar
2013.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1259.478735,Bolsar
2014.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1369.587956,Bolsar
2015.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,1860.839164,Bolsar
2016.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,3353.226916,Bolsar
2017.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,5424.705324,Bolsar
2018.0,distribucion_activo,distribucion_activo,Millones de pesos corrientes,19666.874804,Bolsar
1998.0,distribucion_activo_no_corr,distribucion_activo_no_corr,Millones de pesos corrientes,1407.227122,Bolsar
1999.0,distribucion_activo_no_corr,distribucion_activo_no_corr,Millones de pesos corrientes,1426.146498,Bolsar
2000.0,distribucion_activo_no_corr,distribucion_activo_no_corr,Millones de pesos corrientes,1449.291208,Bolsar
2001.0,distribucion_activo_no_corr,distribucion_activo_no_corr,Millones de pesos corrientes,1499.478591,Bolsar
2002.0,distribucion_activo_no_corr,distribucion_activo_no_corr,Millones de pesos corrientes,3175.914595,Bolsar
2003.0,distribucion_activo_no_corr,distribucion_activo_no_corr,Millones de pesos corrientes,3114.877474,Bolsar
