anio,empresa,fuente,sector,unidad,variable,valor
2002,TGN,Bolsar,transporte,Millones de pesos 2018,KTA,61133.42770923658
2002,TGN,Bolsar,transporte,Millones de pesos 2018,activo,0.0
2002,TGN,Bolsar,transporte,Millones de pesos 2018,activo_no_corr,62648.79003939207
2002,TGN,Bolsar,transporte,Millones de pesos 2018,inventarios,0.0
2002,TGN,Bolsar,transporte,Millones de pesos 2018,ppye,61584.072109972854
2002,TGN,Bolsar,transporte,Millones de pesos 2018,ppye_neta,61133.42770923658
2002,TGS,Bolsar,transporte,Millones de pesos 2018,KTA,101146.03305852442
2002,TGS,Bolsar,transporte,Millones de pesos 2018,activo,0.0
2002,TGS,Bolsar,transporte,Millones de pesos 2018,activo_no_corr,104455.2713775026
2002,TGS,Bolsar,transporte,Millones de pesos 2018,inventarios,0.0
2002,TGS,Bolsar,transporte,Millones de pesos 2018,ppye,101776.80707226884
2002,TGS,Bolsar,transporte,Millones de pesos 2018,ppye_neta,101146.03305852442
2002,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,KTA,9698.994633434479
2002,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,activo,0.0
2002,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,activo_no_corr,21471.86324891379
2002,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,inventarios,404.8627492373507
2002,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,ppye,9774.475605145384
2002,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,ppye_neta,9260.977027339955
2002,YPF,Bolsar,integrada,Millones de pesos 2018,KTA,351269.94251434674
2002,YPF,Bolsar,integrada,Millones de pesos 2018,activo,0.0
2002,YPF,Bolsar,integrada,Millones de pesos 2018,activo_no_corr,438201.71260879474
2002,YPF,Bolsar,integrada,Millones de pesos 2018,inventarios,12938.742139196525
2002,YPF,Bolsar,integrada,Millones de pesos 2018,ppye,393226.1488789359
2002,YPF,Bolsar,integrada,Millones de pesos 2018,ppye_neta,337688.76848273614
2003,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,KTA,18252.446131181932
2003,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,activo,21850.27224645868
2003,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,activo_no_corr,20177.167813222644
2003,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,inventarios,0.0
2003,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,ppye,18715.768702338013
2003,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,ppye_neta,18252.446131181932
2003,Metrogas,Bolsar,distribucion,Millones de pesos 2018,KTA,32632.419740677775
2003,Metrogas,Bolsar,distribucion,Millones de pesos 2018,activo,0.0
2003,Metrogas,Bolsar,distribucion,Millones de pesos 2018,activo_no_corr,36574.88386827335
2003,Metrogas,Bolsar,distribucion,Millones de pesos 2018,inventarios,0.0
2003,Metrogas,Bolsar,distribucion,Millones de pesos 2018,ppye,33293.62992463032
2003,Metrogas,Bolsar,distribucion,Millones de pesos 2018,ppye_neta,32632.419740677775
2003,PAE,Bolsar,produccion,Millones de pesos 2018,KTA,81103.24307650003
2003,PAE,Bolsar,produccion,Millones de pesos 2018,activo,0.0
2003,PAE,Bolsar,produccion,Millones de pesos 2018,activo_no_corr,71275.36412946312
2003,PAE,Bolsar,produccion,Millones de pesos 2018,inventarios,1566.8919517213264
2003,PAE,Bolsar,produccion,Millones de pesos 2018,ppye,87417.99516696423
2003,PAE,Bolsar,produccion,Millones de pesos 2018,ppye_neta,79455.99769135703
2003,Petrobras,Bolsar,integrada,Millones de pesos 2018,KTA,216933.3861989788
2003,Petrobras,Bolsar,integrada,Millones de pesos 2018,activo,294138.414751036
2003,Petrobras,Bolsar,integrada,Millones de pesos 2018,activo_no_corr,239479.3931793618
2003,Petrobras,Bolsar,integrada,Millones de pesos 2018,inventarios,5812.075960454687
2003,Petrobras,Bolsar,integrada,Millones de pesos 2018,ppye,210601.2101156606
2003,Petrobras,Bolsar,integrada,Millones de pesos 2018,ppye_neta,210601.2101156606
2003,TGN,Bolsar,transporte,Millones de pesos 2018,KTA,43667.948658281784
2003,TGN,Bolsar,transporte,Millones de pesos 2018,activo,0.0
2003,TGN,Bolsar,transporte,Millones de pesos 2018,activo_no_corr,46886.36294679125
2003,TGN,Bolsar,transporte,Millones de pesos 2018,inventarios,0.0
2003,TGN,Bolsar,transporte,Millones de pesos 2018,ppye,44474.47896091956
2003,TGN,Bolsar,transporte,Millones de pesos 2018,ppye_neta,43667.948658281784
2003,TGS,Bolsar,transporte,Millones de pesos 2018,KTA,79319.55055384028
2003,TGS,Bolsar,transporte,Millones de pesos 2018,activo,0.0
2003,TGS,Bolsar,transporte,Millones de pesos 2018,activo_no_corr,84588.55269563265
2003,TGS,Bolsar,transporte,Millones de pesos 2018,inventarios,0.0
2003,TGS,Bolsar,transporte,Millones de pesos 2018,ppye,80320.84917001177
2003,TGS,Bolsar,transporte,Millones de pesos 2018,ppye_neta,79319.55055384028
2003,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,KTA,11115.928742670176
2003,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,activo,0.0
2003,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,activo_no_corr,23553.319401862547
2003,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,inventarios,516.5641932000354
2003,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,ppye,11132.749097306167
2003,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,ppye_neta,10558.045924827728
2003,YPF,Bolsar,integrada,Millones de pesos 2018,KTA,342890.13468894776
2003,YPF,Bolsar,integrada,Millones de pesos 2018,activo,0.0
2003,YPF,Bolsar,integrada,Millones de pesos 2018,activo_no_corr,411764.6291732788
2003,YPF,Bolsar,integrada,Millones de pesos 2018,inventarios,17745.962336936882
2003,YPF,Bolsar,integrada,Millones de pesos 2018,ppye,374049.9042888236
2003,YPF,Bolsar,integrada,Millones de pesos 2018,ppye_neta,324547.05041874404
2004,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,KTA,16972.2259528332
2004,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,activo,20183.280393037967
2004,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,activo_no_corr,18677.36009852419
2004,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,inventarios,0.0
2004,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,ppye,17669.121566157075
2004,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,ppye_neta,16972.2259528332
2004,Metrogas,Bolsar,distribucion,Millones de pesos 2018,KTA,30019.94965878382
2004,Metrogas,Bolsar,distribucion,Millones de pesos 2018,activo,0.0
2004,Metrogas,Bolsar,distribucion,Millones de pesos 2018,activo_no_corr,33964.560885042505
2004,Metrogas,Bolsar,distribucion,Millones de pesos 2018,inventarios,0.0
2004,Metrogas,Bolsar,distribucion,Millones de pesos 2018,ppye,30711.215891380325
2004,Metrogas,Bolsar,distribucion,Millones de pesos 2018,ppye_neta,30019.94965878382
2004,PAE,Bolsar,produccion,Millones de pesos 2018,KTA,93375.82154346569
2004,PAE,Bolsar,produccion,Millones de pesos 2018,activo,0.0
2004,PAE,Bolsar,produccion,Millones de pesos 2018,activo_no_corr,73251.60653372716
2004,PAE,Bolsar,produccion,Millones de pesos 2018,inventarios,1971.7559643428224
2004,PAE,Bolsar,produccion,Millones de pesos 2018,ppye,102426.6151388705
