anio,sector,variable,unidad,fuente,valor
2013,integrada,KTA,Millones de pesos 2018,Bolsar,323457.3323107401
2013,integrada,activo,Millones de pesos 2018,Bolsar,77465.53502399461
2013,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,428310.6638104068
2013,integrada,inventarios,Millones de pesos 2018,Bolsar,41554.82707571296
2013,integrada,ppye,Millones de pesos 2018,Bolsar,371858.33282728965
2013,integrada,ppye_neta,Millones de pesos 2018,Bolsar,279354.19091770507
2013,produccion,KTA,Millones de pesos 2018,Bolsar,391502.45911067876
2013,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2013,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,161098.75548921514
2013,produccion,inventarios,Millones de pesos 2018,Bolsar,2513.8609534677576
2013,produccion,ppye,Millones de pesos 2018,Bolsar,731548.3904041897
2013,produccion,ppye_neta,Millones de pesos 2018,Bolsar,388723.8519567587
2013,transporte,KTA,Millones de pesos 2018,Bolsar,20629.422506393472
2013,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2013,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,24502.899772351673
2013,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2013,transporte,ppye,Millones de pesos 2018,Bolsar,21393.02726549971
2013,transporte,ppye_neta,Millones de pesos 2018,Bolsar,20629.422506393472
2014,distribucion,KTA,Millones de pesos 2018,Bolsar,6963.8251914817565
2014,distribucion,activo,Millones de pesos 2018,Bolsar,3564.1974370646967
2014,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,7834.59318475066
2014,distribucion,inventarios,Millones de pesos 2018,Bolsar,9.179812272787537
2014,distribucion,ppye,Millones de pesos 2018,Bolsar,7703.895231504504
2014,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,6951.704108539592
2014,integrada,KTA,Millones de pesos 2018,Bolsar,320313.6966958956
2014,integrada,activo,Millones de pesos 2018,Bolsar,63581.511067526255
2014,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,473642.18069838657
2014,integrada,inventarios,Millones de pesos 2018,Bolsar,38910.88545684564
2014,integrada,ppye,Millones de pesos 2018,Bolsar,413019.58327214135
2014,integrada,ppye_neta,Millones de pesos 2018,Bolsar,279282.93241424294
2014,produccion,KTA,Millones de pesos 2018,Bolsar,341028.00905791536
2014,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2014,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,172736.01746144902
2014,produccion,inventarios,Millones de pesos 2018,Bolsar,2394.195734369849
2014,produccion,ppye,Millones de pesos 2018,Bolsar,730398.8541162106
2014,produccion,ppye_neta,Millones de pesos 2018,Bolsar,338380.5312531613
2014,transporte,KTA,Millones de pesos 2018,Bolsar,14087.36962943216
2014,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2014,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,17566.528991858388
2014,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2014,transporte,ppye,Millones de pesos 2018,Bolsar,15246.129136227153
2014,transporte,ppye_neta,Millones de pesos 2018,Bolsar,14087.36962943216
2015,distribucion,KTA,Millones de pesos 2018,Bolsar,5965.462539843205
2015,distribucion,activo,Millones de pesos 2018,Bolsar,3826.0997702600985
2015,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,6739.728365948931
2015,distribucion,inventarios,Millones de pesos 2018,Bolsar,24.76450377773745
2015,distribucion,ppye,Millones de pesos 2018,Bolsar,6483.217801307617
2015,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,5932.391296383393
2015,integrada,KTA,Millones de pesos 2018,Bolsar,463313.4288918039
2015,integrada,activo,Millones de pesos 2018,Bolsar,59826.785231642985
2015,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,626773.834048275
2015,integrada,inventarios,Millones de pesos 2018,Bolsar,43976.19282174727
2015,integrada,ppye,Millones de pesos 2018,Bolsar,592769.80015609
2015,integrada,ppye_neta,Millones de pesos 2018,Bolsar,415098.82587518456
2015,produccion,KTA,Millones de pesos 2018,Bolsar,329683.61670187337
2015,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2015,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,239684.55116003912
2015,produccion,inventarios,Millones de pesos 2018,Bolsar,322.4584974771742
2015,produccion,ppye,Millones de pesos 2018,Bolsar,861077.607693101
2015,produccion,ppye_neta,Millones de pesos 2018,Bolsar,329283.21070754406
2015,transporte,KTA,Millones de pesos 2018,Bolsar,11140.873338839105
2015,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2015,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,15566.737476109789
2015,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2015,transporte,ppye,Millones de pesos 2018,Bolsar,12467.7050664341
2015,transporte,ppye_neta,Millones de pesos 2018,Bolsar,11140.873338839105
2016,distribucion,KTA,Millones de pesos 2018,Bolsar,4599.656128097407
2016,distribucion,activo,Millones de pesos 2018,Bolsar,4961.998765439827
2016,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,5789.22390372329
2016,distribucion,inventarios,Millones de pesos 2018,Bolsar,29.40590015020204
2016,distribucion,ppye,Millones de pesos 2018,Bolsar,5390.444055154044
2016,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,4563.451931539486
2016,integrada,KTA,Millones de pesos 2018,Bolsar,475096.743698714
2016,integrada,activo,Millones de pesos 2018,Bolsar,53560.21224156681
2016,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,522719.2599270625
2016,integrada,inventarios,Millones de pesos 2018,Bolsar,36551.755838622514
2016,integrada,ppye,Millones de pesos 2018,Bolsar,531085.8696801725
2016,integrada,ppye_neta,Millones de pesos 2018,Bolsar,435267.91518187354
2016,produccion,KTA,Millones de pesos 2018,Bolsar,517571.31720165396
2016,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2016,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,210172.92754017012
2016,produccion,inventarios,Millones de pesos 2018,Bolsar,344.82743854752954
2016,produccion,ppye,Millones de pesos 2018,Bolsar,1017437.292686123
2016,produccion,ppye_neta,Millones de pesos 2018,Bolsar,517136.04248280614
2016,transporte,KTA,Millones de pesos 2018,Bolsar,9334.0141734381
2016,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2016,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,13744.55226429939
2016,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2016,transporte,ppye,Millones de pesos 2018,Bolsar,10866.317168232048
2016,transporte,ppye_neta,Millones de pesos 2018,Bolsar,9334.0141734381
2017,distribucion,KTA,Millones de pesos 2018,Bolsar,20019.586721990396
2017,distribucion,activo,Millones de pesos 2018,Bolsar,6504.317190233957
2017,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,20816.724860452552
2017,distribucion,inventarios,Millones de pesos 2018,Bolsar,52.436413941054155
2017,distribucion,ppye,Millones de pesos 2018,Bolsar,20381.476730997387
2017,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,19955.5940585188
2017,integrada,KTA,Millones de pesos 2018,Bolsar,407310.24790220696
2017,integrada,activo,Millones de pesos 2018,Bolsar,0.0
2017,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,459727.33044983074
2017,integrada,inventarios,Millones de pesos 2018,Bolsar,32722.389482307473
2017,integrada,ppye,Millones de pesos 2018,Bolsar,458780.1065411787
2017,integrada,ppye_neta,Millones de pesos 2018,Bolsar,372842.91767432063
2017,produccion,KTA,Millones de pesos 2018,Bolsar,7081.145109407154
2017,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2017,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,215157.19391504998
2017,produccion,inventarios,Millones de pesos 2018,Bolsar,306.9017454208678
2017,produccion,ppye,Millones de pesos 2018,Bolsar,320019.16349371936
2017,produccion,ppye_neta,Millones de pesos 2018,Bolsar,6700.279443188273
2017,transporte,KTA,Millones de pesos 2018,Bolsar,31509.103566908732
2017,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2017,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,35893.75148230199
2017,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2017,transporte,ppye,Millones de pesos 2018,Bolsar,33784.15794088527
2017,transporte,ppye_neta,Millones de pesos 2018,Bolsar,31509.103566908732
2018,distribucion,KTA,Millones de pesos 2018,Bolsar,29071.64617774528
2018,distribucion,activo,Millones de pesos 2018,Bolsar,19666.874804
2018,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,40790.320440999996
2018,distribucion,inventarios,Millones de pesos 2018,Bolsar,125.565652
2018,distribucion,ppye,Millones de pesos 2018,Bolsar,32385.911247
2018,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,28930.916748
2018,integrada,KTA,Millones de pesos 2018,Bolsar,647094.392852574
2018,integrada,activo,Millones de pesos 2018,Bolsar,0.0
2018,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,785601.0
2018,integrada,inventarios,Millones de pesos 2018,Bolsar,53324.0
2018,integrada,ppye,Millones de pesos 2018,Bolsar,740103.0
2018,integrada,ppye_neta,Millones de pesos 2018,Bolsar,589789.0
2018,produccion,KTA,Millones de pesos 2018,Bolsar,54139.3036905869
2018,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2018,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,475318.445
2018,produccion,inventarios,Millones de pesos 2018,Bolsar,847.572
2018,produccion,ppye,Millones de pesos 2018,Bolsar,542750.893
2018,produccion,ppye_neta,Millones de pesos 2018,Bolsar,53250.446
2018,transporte,KTA,Millones de pesos 2018,Bolsar,65681.206
2018,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2018,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,78107.688
2018,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2018,transporte,ppye,Millones de pesos 2018,Bolsar,74244.363
2018,transporte,ppye_neta,Millones de pesos 2018,Bolsar,65681.206
