anio,sector,variable,unidad,fuente,valor
1998,integrada,utilidad_neta,Millones de pesos 2018,S&P Capital IQ,19620.357018031267
1998,integrada,utilidad_neta_empresa,Millones de pesos 2018,S&P Capital IQ,19771.553599432817
1998,integrada,utilidad_operativa,Millones de pesos 2018,S&P Capital IQ,34051.28192026435
1998,integrada,ventas,Millones de pesos 2018,S&P Capital IQ,177069.5162526092
1998,integrada,ventas_raw,Millones de pesos 2018,S&P Capital IQ,177069.5162526092
1998,produccion,activo,Millones de pesos 2018,S&P Capital IQ,10430.011112036009
1998,produccion,activo_corr,Millones de pesos 2018,S&P Capital IQ,1379.223707763097
1998,produccion,deuda_lp,Millones de pesos 2018,S&P Capital IQ,3002.6330695835427
1998,produccion,deuda_neta,Millones de pesos 2018,S&P Capital IQ,3277.8961478178303
1998,produccion,deuda_total,Millones de pesos 2018,S&P Capital IQ,4253.1149294250135
