Año;Mes;Producto;Datos;Total
;;;Suma de ValorFOB;652662
;;BENZENO;Suma de M3;2450
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;390308
;;BUTANO NO PETROQUIMICO;Suma de M3;1771
;;;Suma de Toneladas;45210.8
;;;Suma de ValorFOB;14484839
;;FUEL OIL, AZUFRE <1%;Suma de M3;62025
;;;Suma de Toneladas;90793
;;;Suma de ValorFOB;13632900
;;GAS NATURAL;Suma de M3;603350000
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;29560000
;;GAS OIL;Suma de M3;137246
;;;Suma de Toneladas;10909
;;;Suma de ValorFOB;31595766
;;GASOLINA NATURAL;Suma de M3;35361
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;7072929
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;28163
;;;Suma de ValorFOB;8614825
;;GRASAS;Suma de M3;71
;;;Suma de Toneladas;62
;;;Suma de ValorFOB;78088
;;HEXANO;Suma de M3;339.98
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;94414
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2075.6
;;;Suma de Toneladas;1522
;;;Suma de ValorFOB;1592369
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;560
;;;Suma de Toneladas;493
;;;Suma de ValorFOB;316563
;;NAFTA COMUN >83 RON;Suma de M3;142390
;;;Suma de Toneladas;10580
;;;Suma de ValorFOB;29422434
;;NAFTA SUPER >93 RON;Suma de M3;159789
;;;Suma de Toneladas;59193
;;;Suma de ValorFOB;32158789
;;NAFTA ULTRA >97 RON;Suma de M3;8254
;;;Suma de Toneladas;5995
;;;Suma de ValorFOB;1961065
;;NAFTA VIRGEN;Suma de M3;66270
;;;Suma de Toneladas;19508
;;;Suma de ValorFOB;13231383
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;113553
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;23586696
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;756
;;;Suma de Toneladas;1036
;;;Suma de ValorFOB;483585
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;9485
;;;Suma de ValorFOB;1862214
;;PETROLEO;Suma de M3;1146647.2
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;207578501
;;PROPANO NO PETROQUIMICO;Suma de M3;337
;;;Suma de Toneladas;90548
;;;Suma de ValorFOB;29444480
;;PROPELENTE;Suma de M3;0
;;;Suma de Toneladas;22.46
;;;Suma de ValorFOB;10332
;;SOLVENTES ALIFATICOS;Suma de M3;1425.6
;;;Suma de Toneladas;743
;;;Suma de ValorFOB;288500
;;TOLUENO;Suma de M3;550.35
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;221011
;;XILENO;Suma de M3;614.43
;;;Suma de Toneladas;4.08
;;;Suma de ValorFOB;242138.2
2004;1;AEROKEROSENE;Suma de M3;2929
;;;Suma de Toneladas;2343
;;;Suma de ValorFOB;741848
;;AERONAFTAS;Suma de M3;37
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11655
;;AGUARRAS;Suma de M3;581.47
;;;Suma de Toneladas;395
;;;Suma de ValorFOB;151610
;;ASFALTOS;Suma de M3;5575
;;;Suma de Toneladas;9700.58
;;;Suma de ValorFOB;1462667
;;BASES LUBRICANTES;Suma de M3;10420
;;;Suma de Toneladas;6508
;;;Suma de ValorFOB;3839855
;;BUTANO NO PETROQUIMICO;Suma de M3;1571
;;;Suma de Toneladas;51922
;;;Suma de ValorFOB;17688577
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;19094
;;;Suma de ValorFOB;1181711
;;FUEL OIL, AZUFRE <1%;Suma de M3;45467
;;;Suma de Toneladas;65953
;;;Suma de ValorFOB;8821564.35
;;GAS NATURAL;Suma de M3;594458900
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;29161300
;;GAS OIL;Suma de M3;119816
;;;Suma de Toneladas;6482
;;;Suma de ValorFOB;28868771
;;GASOLINA NATURAL;Suma de M3;56390
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;12019864
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;31302.7
;;;Suma de ValorFOB;10235469
;;GRASAS;Suma de M3;129
;;;Suma de Toneladas;115
;;;Suma de ValorFOB;155699
;;HEXANO;Suma de M3;395.12
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;111037
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2716.2
;;;Suma de Toneladas;1990
;;;Suma de ValorFOB;2089973
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;491
;;;Suma de Toneladas;432
;;;Suma de ValorFOB;299260
;;NAFTA COMUN >83 RON;Suma de M3;119485
;;;Suma de Toneladas;2955
;;;Suma de ValorFOB;27740095
;;NAFTA SUPER >93 RON;Suma de M3;119106
;;;Suma de Toneladas;4162
;;;Suma de ValorFOB;28544217
;;NAFTA ULTRA >97 RON;Suma de M3;2878
;;;Suma de Toneladas;1054
;;;Suma de ValorFOB;686411
;;NAFTA VIRGEN;Suma de M3;80603
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;17927821
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;101227.6
;;;Suma de Toneladas;25136.2
;;;Suma de ValorFOB;24114084.9
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1415
;;;Suma de Toneladas;1699
;;;Suma de ValorFOB;762127
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;2090
;;;Suma de ValorFOB;439434
;;PETROLEO;Suma de M3;794685
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;145161324
;;PROPANO NO PETROQUIMICO;Suma de M3;681
;;;Suma de Toneladas;56073
;;;Suma de ValorFOB;20018440
;;PROPELENTE;Suma de M3;0
;;;Suma de Toneladas;22.01
;;;Suma de ValorFOB;10125
;;SOLVENTES ALIFATICOS;Suma de M3;1714
;;;Suma de Toneladas;754
;;;Suma de ValorFOB;363841
;;TOLUENO;Suma de M3;560.71
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;233056
;;XILENO;Suma de M3;746.88
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;303655
;2;AEROKEROSENE;Suma de M3;976
;;;Suma de Toneladas;781
;;;Suma de ValorFOB;280799
;;AGUARRAS;Suma de M3;613.78
;;;Suma de Toneladas;513
;;;Suma de ValorFOB;143049
;;ASFALTOS;Suma de M3;1999
;;;Suma de Toneladas;4231.65
;;;Suma de ValorFOB;643549
;;BASES LUBRICANTES;Suma de M3;6185
;;;Suma de Toneladas;2224
;;;Suma de ValorFOB;2264124
;;BUTANO NO PETROQUIMICO;Suma de M3;1056
;;;Suma de Toneladas;59058
;;;Suma de ValorFOB;17929320
;;CORTES DE GAS OIL;Suma de M3;24527
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;5051348
;;FUEL OIL, AZUFRE <1%;Suma de M3;22688
;;;Suma de Toneladas;62436
;;;Suma de ValorFOB;8088033
;;GAS NATURAL;Suma de M3;612675900
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;30064400
;;GAS OIL;Suma de M3;54320
;;;Suma de Toneladas;7895
;;;Suma de ValorFOB;13245055
;;GASOLINA NATURAL;Suma de M3;34605
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;6752825
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;7697.42
;;;Suma de ValorFOB;2251680
;;GRASAS;Suma de M3;139
;;;Suma de Toneladas;138
;;;Suma de ValorFOB;154092
;;HEXANO;Suma de M3;361.32
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;111751
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2627.4
;;;Suma de Toneladas;1884
;;;Suma de ValorFOB;4581063
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;506
;;;Suma de Toneladas;500
;;;Suma de ValorFOB;327374
;;NAFTA COMUN >83 RON;Suma de M3;134439
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;34345820
;;NAFTA SUPER >93 RON;Suma de M3;121326
;;;Suma de Toneladas;14661
;;;Suma de ValorFOB;31242924
;;NAFTA ULTRA >97 RON;Suma de M3;1241
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;347802
;;NAFTA VIRGEN;Suma de M3;67275
;;;Suma de Toneladas;32955
;;;Suma de ValorFOB;13873594
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;40730
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9365050
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;60
;;;Suma de Toneladas;2256
;;;Suma de ValorFOB;1039920
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;1328
;;;Suma de ValorFOB;306803
;;PETROLEO;Suma de M3;951832
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;178132737
;;PROPANO NO PETROQUIMICO;Suma de M3;296
;;;Suma de Toneladas;26622
;;;Suma de ValorFOB;8964941
;;PROPELENTE;Suma de M3;0
;;;Suma de Toneladas;22.6
;;;Suma de ValorFOB;11978
;;SOLVENTES ALIFATICOS;Suma de M3;3399.2
;;;Suma de Toneladas;872
;;;Suma de ValorFOB;676504
;;TOLUENO;Suma de M3;671.08
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;287788
;;XILENO;Suma de M3;1091.89
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;483222
;3;ADITIVOS LUBRICANTES;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;5715
;;AEROKEROSENE;Suma de M3;990
;;;Suma de Toneladas;972
;;;Suma de ValorFOB;266266
;;AGUARRAS;Suma de M3;652
;;;Suma de Toneladas;434
;;;Suma de ValorFOB;161540
;;ASFALTOS;Suma de M3;3340
;;;Suma de Toneladas;6179
;;;Suma de ValorFOB;922089
;;BASES LUBRICANTES;Suma de M3;2358
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;855462
;;BUTANO NO PETROQUIMICO;Suma de M3;2530
;;;Suma de Toneladas;67199
;;;Suma de ValorFOB;20226040
;;COQUE;Suma de M3;
;;;Suma de Toneladas;20910
;;;Suma de ValorFOB;1383609
;;FUEL OIL, AZUFRE <1%;Suma de M3;19759
;;;Suma de Toneladas;106250
;;;Suma de ValorFOB;13607707
;;GAS NATURAL;Suma de M3;702984300
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;34566100
;;GAS OIL;Suma de M3;103673
;;;Suma de Toneladas;10316
;;;Suma de ValorFOB;25384540
;;GASOLINA NATURAL;Suma de M3;56302
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11844747
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;26530
;;;Suma de ValorFOB;7999799
;;GRASAS;Suma de M3;154
;;;Suma de Toneladas;131
;;;Suma de ValorFOB;230860
;;HEXANO;Suma de M3;467
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;148314
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2982.06
;;;Suma de Toneladas;2224.5
;;;Suma de ValorFOB;2513435
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;947
;;;Suma de Toneladas;760
;;;Suma de ValorFOB;634852
;;NAFTA COMUN >83 RON;Suma de M3;96535
;;;Suma de Toneladas;8290
;;;Suma de ValorFOB;25163394
;;NAFTA SUPER >93 RON;Suma de M3;128083
;;;Suma de Toneladas;53867
;;;Suma de ValorFOB;33455927
;;NAFTA ULTRA >97 RON;Suma de M3;416
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;122703
;;NAFTA VIRGEN;Suma de M3;89172
;;;Suma de Toneladas;5464
;;;Suma de ValorFOB;19381081
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;66327
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;18123692
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;843.6
;;;Suma de Toneladas;22905.4
;;;Suma de ValorFOB;4869672
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;1600
;;;Suma de ValorFOB;329634
;;PETROLEO;Suma de M3;1031525
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;200131751
;;PROPANO NO PETROQUIMICO;Suma de M3;1057
;;;Suma de Toneladas;81778
;;;Suma de ValorFOB;24577379
;;PROPELENTE;Suma de M3;0
;;;Suma de Toneladas;44
;;;Suma de ValorFOB;21454
;;SOLVENTES ALIFATICOS;Suma de M3;1543.4
;;;Suma de Toneladas;735
;;;Suma de ValorFOB;374299
;;SOLVENTES AROMATICOS;Suma de M3;8
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;5141
;;TOLUENO;Suma de M3;697
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;322479
;;XILENO;Suma de M3;641
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;294477
;4;AEROKEROSENE;Suma de M3;1999
;;;Suma de Toneladas;1610
;;;Suma de ValorFOB;545866
;;AGUARRAS;Suma de M3;934
;;;Suma de Toneladas;728
;;;Suma de ValorFOB;229727
;;ASFALTOS;Suma de M3;436
;;;Suma de Toneladas;2398
;;;Suma de ValorFOB;418531
;;BASES LUBRICANTES;Suma de M3;2448
;;;Suma de Toneladas;101
;;;Suma de ValorFOB;998989
;;BUTANO NO PETROQUIMICO;Suma de M3;1959
;;;Suma de Toneladas;56317
;;;Suma de ValorFOB;17556656
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;5005
;;;Suma de ValorFOB;771496
;;GAS NATURAL;Suma de M3;599944800
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;29554300
;;GAS OIL;Suma de M3;76098
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;18780536
;;GASOLINA NATURAL;Suma de M3;27768
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;7354717
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;14128
;;;Suma de ValorFOB;4272756
;;GRASAS;Suma de M3;164
;;;Suma de Toneladas;144
;;;Suma de ValorFOB;215845
;;HEXANO;Suma de M3;386
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;128396
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2653.45
;;;Suma de Toneladas;2074
;;;Suma de ValorFOB;2238933
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;510
;;;Suma de Toneladas;448
;;;Suma de ValorFOB;335659
;;NAFTA COMUN >83 RON;Suma de M3;141773
;;;Suma de Toneladas;32112
;;;Suma de ValorFOB;40092513
;;NAFTA SUPER >93 RON;Suma de M3;94792
;;;Suma de Toneladas;13665
;;;Suma de ValorFOB;25922102
;;NAFTA ULTRA >97 RON;Suma de M3;1428
;;;Suma de Toneladas;795
;;;Suma de ValorFOB;435370
;;NAFTA VIRGEN;Suma de M3;48801
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11819284
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;28269
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;6742323
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1184
;;;Suma de Toneladas;758
;;;Suma de ValorFOB;394259
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;15636
;;;Suma de ValorFOB;3272713
;;PETROLEO;Suma de M3;950183
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;185591144
;;PROPANO NO PETROQUIMICO;Suma de M3;863
;;;Suma de Toneladas;39710
;;;Suma de ValorFOB;11827217
;;SOLVENTES ALIFATICOS;Suma de M3;1525
;;;Suma de Toneladas;591
;;;Suma de ValorFOB;356295
;;XILENO;Suma de M3;211.6
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;106965
;5;ADITIVOS LUBRICANTES;Suma de M3;356
;;;Suma de Toneladas;285
;;;Suma de ValorFOB;314896
;;AEROKEROSENE;Suma de M3;1015
;;;Suma de Toneladas;810
;;;Suma de ValorFOB;280663
;;AERONAFTAS;Suma de M3;1004
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;371759
;;AGUARRAS;Suma de M3;175.83
;;;Suma de Toneladas;94
;;;Suma de ValorFOB;40783.11
;;ASFALTOS;Suma de M3;654
;;;Suma de Toneladas;2452
;;;Suma de ValorFOB;414673
;;BASES LUBRICANTES;Suma de M3;2951
;;;Suma de Toneladas;2596
;;;Suma de ValorFOB;1089512
;;BUTANO NO PETROQUIMICO;Suma de M3;3571
;;;Suma de Toneladas;53618
;;;Suma de ValorFOB;18317510
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;20677
;;;Suma de ValorFOB;1323191
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;5261.4
;;;Suma de ValorFOB;946240
;;GAS NATURAL;Suma de M3;500828300
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;26080600
;;GAS OIL;Suma de M3;112356
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;30383867
;;GASOLINA NATURAL;Suma de M3;46845
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11897298
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;17700.63
;;;Suma de ValorFOB;5613147
;;GRASAS;Suma de M3;126
;;;Suma de Toneladas;111
;;;Suma de ValorFOB;154396
;;HEXANO;Suma de M3;473.85
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;156702
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2527
;;;Suma de Toneladas;1905
;;;Suma de ValorFOB;2056451
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;810
;;;Suma de Toneladas;713
;;;Suma de ValorFOB;533592
;;NAFTA COMUN >83 RON;Suma de M3;91877
;;;Suma de Toneladas;1760
;;;Suma de ValorFOB;25785985
;;NAFTA SUPER >93 RON;Suma de M3;66529
;;;Suma de Toneladas;2255
;;;Suma de ValorFOB;20316530
;;NAFTA ULTRA >97 RON;Suma de M3;415
;;;Suma de Toneladas;46
;;;Suma de ValorFOB;146985
;;NAFTA VIRGEN;Suma de M3;130771
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;33692478
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;123789
;;;Suma de Toneladas;11319
;;;Suma de ValorFOB;38224014
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;67
;;;Suma de Toneladas;1615.4
;;;Suma de ValorFOB;767343
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;14131
;;;Suma de ValorFOB;3418384
;;PETROLEO;Suma de M3;878504
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;183741009
;;PROPANO NO PETROQUIMICO;Suma de M3;358
;;;Suma de Toneladas;40334
;;;Suma de ValorFOB;13850779
;;PROPELENTE;Suma de M3;0
;;;Suma de Toneladas;22.48
;;;Suma de ValorFOB;11914
;;SOLVENTES ALIFATICOS;Suma de M3;3601.5
;;;Suma de Toneladas;362
;;;Suma de ValorFOB;901284
;;XILENO;Suma de M3;1209.52
;;;Suma de Toneladas;10
;;;Suma de ValorFOB;610631
;6;AEROKEROSENE;Suma de M3;1007
;;;Suma de Toneladas;806
;;;Suma de ValorFOB;311207
;;AGUARRAS;Suma de M3;508.8
;;;Suma de Toneladas;343
;;;Suma de ValorFOB;144691.94
;;ASFALTOS;Suma de M3;1050
;;;Suma de Toneladas;3696.4
;;;Suma de ValorFOB;642504
;;BASES LUBRICANTES;Suma de M3;75
;;;Suma de Toneladas;65
;;;Suma de ValorFOB;39777
;;BUTANO NO PETROQUIMICO;Suma de M3;3469
;;;Suma de Toneladas;80547
;;;Suma de ValorFOB;26987710
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;19330.7
;;;Suma de ValorFOB;3636123
;;GAS NATURAL;Suma de M3;548012700
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;28776200
;;GAS OIL;Suma de M3;59475
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;16199610
;;GASOLINA NATURAL;Suma de M3;28706
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;6465612
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;19712.1
;;;Suma de ValorFOB;6283848
;;GRASAS;Suma de M3;138
;;;Suma de Toneladas;121
;;;Suma de ValorFOB;200275
;;HEXANO;Suma de M3;451.6
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;156604
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2565.78
;;;Suma de Toneladas;2206.3
;;;Suma de ValorFOB;2189015.11
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;858
;;;Suma de Toneladas;753
;;;Suma de ValorFOB;588855
;;NAFTA COMUN >83 RON;Suma de M3;66680
;;;Suma de Toneladas;27065
;;;Suma de ValorFOB;18746131
;;NAFTA SUPER >93 RON;Suma de M3;104290
;;;Suma de Toneladas;1428
;;;Suma de ValorFOB;29455358
;;NAFTA ULTRA >97 RON;Suma de M3;2141
;;;Suma de Toneladas;1474
;;;Suma de ValorFOB;775984
;;NAFTA VIRGEN;Suma de M3;57038
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;14014809
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;145099
;;;Suma de Toneladas;18655
;;;Suma de ValorFOB;36520581
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1958.6
;;;Suma de Toneladas;1767.9
;;;Suma de ValorFOB;856095
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;13977
;;;Suma de ValorFOB;3101735
;;PETROLEO;Suma de M3;732794
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;150752510
;;PROPANO NO PETROQUIMICO;Suma de M3;739
;;;Suma de Toneladas;38300
;;;Suma de ValorFOB;13140172
;;PROPELENTE;Suma de M3;0
;;;Suma de Toneladas;22.9
;;;Suma de ValorFOB;12137
;;SOLVENTES ALIFATICOS;Suma de M3;1756.5
;;;Suma de Toneladas;930
;;;Suma de ValorFOB;474198
;;XILENO;Suma de M3;171.8
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;86625
;7;ADITIVOS LUBRICANTES;Suma de M3;1
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;2496
;;AEROKEROSENE;Suma de M3;2004
;;;Suma de Toneladas;1683
;;;Suma de ValorFOB;604550
;;AERONAFTAS;Suma de M3;70
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;24500
;;AGUARRAS;Suma de M3;611
;;;Suma de Toneladas;479
;;;Suma de ValorFOB;183460
;;ASFALTOS;Suma de M3;1252
;;;Suma de Toneladas;1252
;;;Suma de ValorFOB;151985
;;BASES LUBRICANTES;Suma de M3;251
;;;Suma de Toneladas;218
;;;Suma de ValorFOB;90996
;;BUTANO NO PETROQUIMICO;Suma de M3;2908
;;;Suma de Toneladas;48720
;;;Suma de ValorFOB;17878049
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;60031
;;;Suma de ValorFOB;9899617
;;GAS NATURAL;Suma de M3;597751800
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;33784300
;;GAS OIL;Suma de M3;116990
;;;Suma de Toneladas;36
;;;Suma de ValorFOB;34481464
;;GASOLINA NATURAL;Suma de M3;46050.4
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;12371055
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;18368
;;;Suma de ValorFOB;6439090
;;GRASAS;Suma de M3;177
;;;Suma de Toneladas;194
;;;Suma de ValorFOB;223588
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;2991.23
;;;Suma de Toneladas;2322.1
;;;Suma de ValorFOB;2979982.79
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;597
;;;Suma de Toneladas;565
;;;Suma de ValorFOB;400096
;;METIL TERBUTIL ETER (MTBE);Suma de M3;0
;;;Suma de Toneladas;124.54
;;;Suma de ValorFOB;62643.62
;;NAFTA COMUN >83 RON;Suma de M3;99546
;;;Suma de Toneladas;29425
;;;Suma de ValorFOB;27018756
;;NAFTA SUPER >93 RON;Suma de M3;161810
;;;Suma de Toneladas;5617
;;;Suma de ValorFOB;48557055
;;NAFTA ULTRA >97 RON;Suma de M3;14010
;;;Suma de Toneladas;10264
;;;Suma de ValorFOB;4712075
;;NAFTA VIRGEN;Suma de M3;129373
;;;Suma de Toneladas;10276
;;;Suma de ValorFOB;33064926
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;223309
;;;Suma de Toneladas;10555
;;;Suma de ValorFOB;64218528
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;149
;;;Suma de Toneladas;547.4
;;;Suma de ValorFOB;347167
;;PETROLEO;Suma de M3;856997
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;179578090
;;PROPANO NO PETROQUIMICO;Suma de M3;778
;;;Suma de Toneladas;56663.9
;;;Suma de ValorFOB;21091737
;;SOLVENTES ALIFATICOS;Suma de M3;4720.4
;;;Suma de Toneladas;843
;;;Suma de ValorFOB;1173616
;8;AEROKEROSENE;Suma de M3;1999
;;;Suma de Toneladas;1595
;;;Suma de ValorFOB;674003
;;AERONAFTAS;Suma de M3;990
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;319110
;;AGUARRAS;Suma de M3;1015
;;;Suma de Toneladas;795
;;;Suma de ValorFOB;247025
;;ASFALTOS;Suma de M3;3742
;;;Suma de Toneladas;3742
;;;Suma de ValorFOB;461209
;;BASES LUBRICANTES;Suma de M3;3331
;;;Suma de Toneladas;2923
;;;Suma de ValorFOB;1251952
;;BUTANO NO PETROQUIMICO;Suma de M3;3681
;;;Suma de Toneladas;55725
;;;Suma de ValorFOB;22835179
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;22002
;;;Suma de ValorFOB;1448307
;;CORTES DE GAS OIL;Suma de M3;7896
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1138069
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;42457
;;;Suma de ValorFOB;7319208
;;GAS NATURAL;Suma de M3;605356700
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;34317800
;;GAS OIL;Suma de M3;80658
;;;Suma de Toneladas;7249
;;;Suma de ValorFOB;25262987
;;GASOLINA NATURAL;Suma de M3;26152.3
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9655015
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;23240
;;;Suma de ValorFOB;8411796
;;GRASAS;Suma de M3;147
;;;Suma de Toneladas;105
;;;Suma de ValorFOB;204513
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;3137.27
;;;Suma de Toneladas;2037.9
;;;Suma de ValorFOB;2547446.7
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;646
;;;Suma de Toneladas;458
;;;Suma de ValorFOB;417421
;;METIL TERBUTIL ETER (MTBE);Suma de M3;0
;;;Suma de Toneladas;120
;;;Suma de ValorFOB;60370
;;NAFTA COMUN >83 RON;Suma de M3;146323
;;;Suma de Toneladas;28184
;;;Suma de ValorFOB;40503989
;;NAFTA SUPER >93 RON;Suma de M3;176034
;;;Suma de Toneladas;30001
;;;Suma de ValorFOB;50365650
;;NAFTA ULTRA >97 RON;Suma de M3;1397
;;;Suma de Toneladas;812
;;;Suma de ValorFOB;478257
;;NAFTA VIRGEN;Suma de M3;67379
;;;Suma de Toneladas;25534
;;;Suma de ValorFOB;19643988
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;109173
;;;Suma de Toneladas;15480
