AÑO;MES;CUENCA AUSTRAL OFF-SHORE;CUENCA AUSTRAL ON-SHORE;CUENCA CUYANA;CUENCA GOLFO SAN JORGE;CUENCA NEUQUINA;CUENCA NOROESTE;TOTAL CUENCA
;6;395.5594331;390.8818506;366.2672567;349.1689356;419.451525;365.9444487;381.2721277
;7;395.0878542;372.0641211;366.4940421;348.1547698;417.0855693;360.7496661;377.569226
;8;390.9841777;389.8922993;359.2604018;342.8020077;410.7743559;362.1264699;375.3612707
;9;385.9548557;361.8280559;351.9333634;334.8978009;401.8817015;350.5696811;366.0554166
;10;356.0726952;361.3712319;344.9470634;328.7850664;355.3795688;343.1105903;342.1048619
;11;344.6368529;304.1438807;323.0304323;310.1225732;351.105747;285.9019054;328.2776521
;12;320.9171745;298.6017551;321.0819574;304.4472354;332.5464049;307.1974313;318.0008919
2017;1;327.0463337;326.2502931;322.6754427;308.0003388;364.5471545;323.7471407;334.522805
;2;328.4576644;216.9243044;311.3726914;308.6656697;363.3612289;304.161088;309.7133394
;3;329.9154657;330.877487;312.2518145;309.5014054;357.9256439;317.4644892;330.5467421
;4;319.1417543;329.8116951;310.4464953;318.4363417;354.6756077;312.6543171;331.414396
;5;323.8973942;323.0585347;312.826475;311.2040228;350.8255419;307.772465;328.1643246
;6;318.8645116;316.2475045;312.4277672;304.8824351;346.6374177;304.9241763;323.8551753
;7;305.9141276;311.4855763;311.55162;299.4158454;342.8475001;295.8506182;318.7330717
;8;305.7598989;310.7531284;311.2903165;310.8535199;342.8844557;282.4810163;324.410301
;9;312.1622219;307.0022984;322.5570643;325.4544632;342.20654;288.0627369;331.2184008
;10;316.7005028;334.4124069;318.6147111;335.6740221;351.1989579;288.7034952;341.3098538
